ReviewID,Restaurant,Review,Total,Menu,Date,HasPicture,PlaceID,Author,VisitCount,ImageURLs,ImagePaths,ImageCount,VotedKeywords,VisitCategories,Tags,OwnerReply
6944b45027de31331eb671f0,버거스타,버거 재료 너무 신선하고 맛있어요!!!! 리뷰가 너무 좋아서 기대하고 왔는데 맛있습니다! 감튀까지 맛있👍🏻👍🏻,,리얼 새우버거세트,25.12.19.금,1,1243378372,디클립,1,https://pup-review-phinf.pstatic.net/MjAyNTEyMTlfMjQx/MDAxNzY2MTEwMjE0OTcx.zcG2SxCsBE6-xJJ04e1epdgQ5COyNE9dWlSmuPTsogwg.Q-5SQoVAyfSIpbN6uDYL1ns7yV-gD6Ijphv72g1Og58g.JPEG/IMG_7014.jpeg,images/1243378372_80_0.jpg,1,"음식이 맛있어요, 친절해요, 매장이 청결해요","(예약 없이 이용), 대기 시간(바로 입장), (친목), (친구)",,
694371f744dbe4f87d33f0d4,버거스타,"우연히 왔다가 맛집이라 N번째 방문중인 버거스타!!
남자친구가 멀리사는데 이거 먹으려고 여기까지 왔어요ㅠㅠ 일산에서 미사까지오게만드는 맛집입니다!!
🍔🍔🍔🍔🍔강추…🫶",,버거스타 치즈버거,25.12.18.목,1,1243378372,케린쓰,1,https://pup-review-phinf.pstatic.net/MjAyNTEyMThfNTQg/MDAxNzY2MDI3NzY2MjE0.5St3tOKY5--mGWi9qKzJ3lEuEZGXYRJFqkpu1i6eO9Mg.ByUYmozKXpqrDJHLhwMWvqihhUN935M1gngl6ejekmcg.JPEG/2C86688F-176E-4D4F-BE6E-F30EC8945CEE.jpeg | https://pup-review-phinf.pstatic.net/MjAyNTEyMThfMTkx/MDAxNzY2MDI3NzY1OTE1._UtHlApeKvj8k-FaZmkiflhtYOOF0lnZouW5OxNcLlYg.LWV1rwK178GTDzgKmICIHQFic-xPrNzMxGQ7K0wVRSkg.JPEG/7B7C0585-1DA9-4F4B-9DBA-D970516881D5.jpeg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNTEyMThfMTc5/MDAxNzY2MDI3NzY2MDMz.HgUxdRZ9qTXME_k7U5_-96iWFcrAWLt-56e5Oad16ZIg.2m9qxfXfUaW4qSQv8pePzbjJNH0xR53YtsmYbtUdtpQg.JPEG/4DA229F8-6FD1-4262-835C-B6D594DFABBB.jpeg?type=w1500_60_sharpen,images/1243378372_81_2.jpg | images/1243378372_81_1.jpg | images/1243378372_81_0.jpg,3,"음식이 맛있어요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 아늑해요, 혼밥하기 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
693e1df871120a92977864ff,버거스타,"네이버, 카카오 리뷰가 둘 다 엄청 좋아서 와봤는데 좋을만하네요ㅎㅎ
치즈버거, 새우버거 둘 다 패티가 엄청 튼실하고 기본기 탄탄한 맛이라 맛있어요!
세트 가격도 좋아요👍",,리얼 새우버거,25.12.14.일,1,1243378372,Ninaninanigorila,1,https://pup-review-phinf.pstatic.net/MjAyNTEyMTRfMjYw/MDAxNzY1Njc4NTgzMDE3.oV5AfI71_ryGV9x2yM4vD6zcBQYBaFPXTVLNlb3hfWEg.fkL_v_rZofVdeNIkZdwn2VxJYmfa8V4gwhRe6dxy0vsg.JPEG/20251214_111312.jpg.jpg | https://pup-review-phinf.pstatic.net/MjAyNTEyMTRfMjAg/MDAxNzY1Njc4NTgzMDUx.-RjC-z_mPbNnjsS0Hd6U0RylYp15dH6132bk6tNNn5Ig.Gb1GA4A13hqQQlJvVZU0HPRjTwFqaLjlyix3laRIX2cg.JPEG/20251214_111241.jpg.jpg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNTEyMTRfMjQ1/MDAxNzY1Njc4NTgyODMw.FLWJV0JAd4KVfvmZwJver6RZrcJKFraJfYYIeqgehbog.BNRUSgvFxtMN78ciQWEsIhw2m1sa420mU4wDLMujmw8g.JPEG/20251214_111235.jpg.jpg?type=w1500_60_sharpen,images/1243378372_82_1.jpg | images/1243378372_82_2.jpg | images/1243378372_82_0.jpg,3,"음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 고기 질이 좋아요, 인테리어가 멋져요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
693d64f315794dfc39e88ca7,버거스타,오늘도 생각나서 포장했는데 역시 맛있어요!  조만간 또다시 들릴께요.,,햄버거2종+파스타1종+감튀180g,25.12.13.토,0,1243378372,tomyha,1,,,0,"음식이 맛있어요, 가성비가 좋아요, 재료가 신선해요",(포장·배달 이용),,
693cd7f8e798a6ed2a259550,버거스타,언제나 맛있게 먹고있는 맛집입니다! 특히 새우버거와 치즈버거가 너무 맛있어요~!!!!!,,텍사스BBQ버거,25.12.13.토,1,1243378372,luz****,3,https://pup-review-phinf.pstatic.net/MjAyNTEyMTNfMTY4/MDAxNzY1NTk1MDc5NTU3.mv2jTCQn_nBSYc9Vf61qjxz8hSHAGWDzptgGG5nQkbYg.2zGtTOEK3Qzxm4NvEMus1ZtoD28NFaGhfeNlyRC99jgg.JPEG/IMG_7841.jpeg,images/1243378372_84_0.jpg,1,"음식이 맛있어요, 재료가 신선해요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (연인・배우자)",,
693a7020f148318af121eeb6,버거스타,"맛있게 먹느라 사진 찍는다는 걸 까먹었어요😂
치즈버거가 생각날때 항상 시켜먹는 곳이에요. 맛있게 만들어주셔서 감사합니다~",,버거스타치즈,25.12.11.목,0,1243378372,에옹67,7,,,0,"음식이 맛있어요, 재료가 신선해요, 친절해요",(포장·배달 이용),,
69394a011352a37288fcde60,버거스타,진심 너무너무너무 맛있어서 자주가는곳입니다!,,머쉬룸 불고기버거,25.12.10.수,0,1243378372,뇽뇽6381,6,,,0,"음식이 맛있어요, 재료가 신선해요, 가성비가 좋아요","(포장·배달 이용), 대기 시간(바로 입장), (일상), (연인・배우자)",,
693979e8709847d7d57ea382,버거스타,ㅜㅜ사진 깜빡했는데 이제 햄버거는 무조건 여기만 목어용🥰!!,,버거스타치즈,25.12.10.수,0,1243378372,몽887,4,,,0,"음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 혼밥하기 좋아요","(포장·배달 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69354807e6983ef9303b2e98,버거스타,언제 먹어도 맛있어요!! 매장에서 먹는건 두번째인데 저번이랑 똑같이 맛있고 좋아요☺️☺️,,클래식 더블버거세트,25.12.7.일,1,1243378372,채빵92,1,https://pup-review-phinf.pstatic.net/MjAyNTEyMDdfMjAy/MDAxNzY1MDk5NTIyNjQx.vPUNudVy0SY_Zv4AEusx48KzzP6elcIDY4VZh-d8-nsg.ZM2L0eeIOni25hdmKGFZ0KgHmKv3GK0eq8FFbUisi6Ig.JPEG/IMG_2559.jpeg,images/1243378372_88_0.jpg,1,"음식이 맛있어요, 매장이 넓어요","(예약 없이 이용), 대기 시간(바로 입장), (친목), (지인・동료)",,
69340fc076583112b2e3f1ec,버거스타,"정말 맛있어 보이죠??^^ ㅎㅎㅎ
음식이 모두 푸짐하고
9살,7살 아들들도 정말 맛있게 먹네요~^^",,버거스타치즈버거,25.12.6.토,0,1243378372,jq****,1,,,0,"음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 친절해요, 매장이 청결해요","(예약 없이 이용), 대기 시간(바로 입장), (친목), (연인・배우자)",,
693270a4a323a624b85d259f,버거스타,"맛잇어요 내용물도 신선하고 푸짐해요
감튀도 햄버거도 추천이요 
매장분위기도 너무좋아요😝",,리얼새우,25.12.5.금,1,1243378372,016****,1,https://pup-review-phinf.pstatic.net/MjAyNTEyMDVfMzgg/MDAxNzY0OTEzMjA1ODA1.czFzDLaiwo5MQXK4ve0u57NP1IGeyCSG-EppoxeKb94g.4zf_a7PH2CxVKCr4iRmS0PnYz1_Lw8QTvLMBzhVasVMg.JPEG/IMG_2292.jpeg | https://pup-review-phinf.pstatic.net/MjAyNTEyMDVfNjcg/MDAxNzY0OTEzMjA1OTIz.5jZHaNSw7-sXb2s_joFdNHYIw8qoc8cig5w9UvFca9Ig.KSrn3CCSpLMaCWkJyBCHZ804FOcA7VsA-dFR5D_14Gog.JPEG/IMG_2293.jpeg?type=w1500_60_sharpen,images/1243378372_90_1.jpg | images/1243378372_90_0.jpg,2,"재료가 신선해요, 음식이 맛있어요, 인테리어가 멋져요","(포장·배달 이용), 대기 시간(바로 입장), (일상), (지인・동료)",,
69358064c3a70ae662a7ebdc,버거스타,햄버거도 다 맛있고 감자튀김도 바삭하고 맛있어요,,,25.12.7.일,0,1243378372,토이망치,3,,,0,"음식이 맛있어요, 친절해요, 아늑해요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (지인・동료)",,
693012724b6a32ad5cd77a67,버거스타,"버거의 스타가 맞네요^^
수제버거가 넘 맛있고 매장도 아늑하고 깨끗합니다
자주 올거 같아요",,버거스타 치즈버거,25.12.3.수,1,1243378372,궁구미218,1,https://pup-review-phinf.pstatic.net/MjAyNTEyMDNfMTM4/MDAxNzY0NzU4MTI4MjQx.I86qim8jQA_7RqETyREvF9y-rvQlaSY4tkDTRmyjN4Ig.iQUsXw3yiMkwDRqGjKYEOWKGOqp380Xkbxoa6m7Uog4g.JPEG/20251203_193327.jpg.jpg,images/1243378372_92_0.jpg,1,"음식이 맛있어요, 인테리어가 멋져요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
692ececf4c6f56ec31dd1afb,버거스타,미아사거리 수제버거 맛집이에요! 💕 미사에 이런 곳이 있어서ㅠ넘 행복합니당 >_< 파스타 짱 추천해요,,2인세트(버거2+파스타1+감튀),25.12.2.화,1,1243378372,움냥냥ㅇ,1,https://pup-review-phinf.pstatic.net/MjAyNTEyMDJfMTQx/MDAxNzY0Njc1Mjc3NTc2.2LZ7Q8Y7ZmWB3tT0SvwDg8GqpMCkbsUIfhA08riDVTog.cZStfgwn1U8veUAlqULS-tscaIAe7vTwdXWXf9bK7sMg.JPEG/A3B5F8A6-F240-4D87-89A4-B8839ACC4C70.jpeg | https://pup-review-phinf.pstatic.net/MjAyNTEyMDJfMTk0/MDAxNzY0Njc1Mjc3NzA5.7DYCA0HOVA3J3LMhOOS-R8N04dpip2q26eyuIFDAzyYg.R4XGhSG8W2fx9TBdGqN1JBaX2dXHJZPk-uHpSHpuiVsg.JPEG/0C155717-9E2E-45ED-9CD4-0E0BB93C65B2.jpeg?type=w1500_60_sharpen,images/1243378372_93_1.jpg | images/1243378372_93_0.jpg,2,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 인테리어가 멋져요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
692e95e1aab9e16ee5c12d32,버거스타,오늘은 새우버거 먹으러 왔습니다!! 진짜 바삭하고 너무 맛나요!! 사장님 사모님 두분 다 너무 친절하시고 착하세요ㅎㅎ 늘 맛있게 먹고 갑니다~~~,,리얼 새우버거세트,25.12.2.화,1,1243378372,ohh****,24,https://pup-review-phinf.pstatic.net/MjAyNTEyMDJfMTQ2/MDAxNzY0NjYwNjU2ODI4.iZ7nwfKLKfpS_QN5UcBOVIRCOdHFpNEr0vBJUntJPZ8g.fcggTqPW322RAcI4EXDBiB8AlpbMGlXOyJOjCLZ_2FAg.JPEG/IMG_4688.jpeg,images/1243378372_94_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
692c0af48db4f401de5398fc,버거스타,"치즈버거 🍔 🍔 🍔 🍔 
새우버거 🍔 🍔 🍔 🍔 
대파 크림 파스타 🍝 🍝 🍝 🍝 🍝 
맛있어요~~~~~
또 올께요~
( ^-^)ノ∠※。.:*:・'°☆",,,25.11.30.일,1,1243378372,ts1807,1,https://pup-review-phinf.pstatic.net/MjAyNTExMzBfMTM5/MDAxNzY0NDk0MDY0OTM1.4hABeAYHpGWDpn_HkXQDYuDUT0AN2ActSc6mSBUI9zcg.B4yabHq606n_s27-uXva0CoorClNw0iWTKxTdQJa-8wg.JPEG/video_thumbnail.jpg,images/1243378372_95_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 인테리어가 멋져요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
692bcd2cc3e1d3f43a245062,버거스타,"1. 버거스타 미아사거리에서 치즈버거 먹었는데 패티 향이 진짜 미쳤다.
2. 버거집인데 칠리치즈 파스타가 꾸덕하고 진해서 의외로 히트 메뉴.
3. 감튀는 얇고 바삭한 슈스트링 타입이라 중독성 있음.
4. 매장은 깔끔하고 캐주얼해서 편하게 먹기 좋다.
5. 미아사거리에서 버거 땡기면 다시 갈 의사 100%!",,2인세트(버거2+파스타1+감튀),25.11.30.일,1,1243378372,그린테일,1,https://pup-review-phinf.pstatic.net/MjAyNTExMzBfMTA3/MDAxNzY0NDc4MjUwODA0.EB2l_LqzQSQNRTkZ8XPTaZeChHOLAD-XOdiZ0nEZsDYg.U4rzIW_w5liPvecbRWBd8sX6BdmRLjfYk4WyApg6rdEg.JPEG/AD725E28-05BD-47DB-8B2D-A9F592252261.jpeg | https://pup-review-phinf.pstatic.net/MjAyNTExMzBfMjkg/MDAxNzY0NDc4MjQ5NDI5.o7NuHWlYe94wPGC0BcLTZ_mz6xkhNAUW6P-_Eq2pIrIg.MXyIZuMNrCz-04woSHKo6pTiYV9YaclUW-qBdTBpiKAg.JPEG/AAA4DA9F-053F-440E-8B7E-3F884DE2FA2C.jpeg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNTExMzBfNjkg/MDAxNzY0NDc4MjQ5NjIz.y9hvrDSGP-1Ow68Kpt0FFI6TkCZKqSMHDiqDtd51CP0g.Sl-JOZidYJhW96RfAVCLJBfu3PUQDlf7QayJYx-GU8Eg.JPEG/C1EC8D51-48F2-4F1C-993D-07F7912DC334.jpeg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNTExMzBfMjU2/MDAxNzY0NDc4MjQ5NDU1.IfbjLrU0OKdqc-yea7Lo8PvmTwvKhJuQPrFi3SK73J8g.MLSx_jegtOgHUnANA6IJV3jG1BfiNXATtURDOQoBF0cg.JPEG/85850016-42DE-4F3B-AA16-7E87F4AC835E.jpeg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNTExMzBfMjQ2/MDAxNzY0NDc4MjQ5MzUx.mLuClcOd9ipVXGleiv0LwBPYchIgVfkV1XGpDZ4zqaQg.yz8d9pm5xC2PBbACWG9yk09pn1o1VSOxjJtBPKd_dJ0g.JPEG/30B0136E-0566-4BB3-A804-719C46BC18D0.jpeg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNTExMzBfMjEw/MDAxNzY0NDc4MjQ5ODU2.k7WAW3X1owBIy1rvBJO8QWbVPgrCga4RD1-2OKd9mZIg.OCnBhAJEiwGhuOoW4OTV3vMcP8ExdIFyM4QrBPUnbs8g.JPEG/0204D0BD-0344-4F61-B37E-6E7A2DBC9C5E.jpeg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNTExMzBfMjg1/MDAxNzY0NDc4MjUwNjQz.6i3utQfX4YzGbt7mo86X7gw77ofNUqi24DK0lLJlLFIg.Dtpw_mEOeOy4kCNxX6ATr83uj-HHAAbo4hrdn9_8PcAg.JPEG/029260D6-811F-4AD8-92E2-9ADB0D29B56D.jpeg?type=w1500_60_sharpen,images/1243378372_96_2.jpg | images/1243378372_96_1.jpg | images/1243378372_96_3.jpg | images/1243378372_96_4.jpg | images/1243378372_96_6.jpg | images/1243378372_96_5.jpg | images/1243378372_96_0.jpg,7,"음식이 맛있어요, 재료가 신선해요, 가성비가 좋아요, 인테리어가 멋져요, 사진이 잘 나와요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
692a67004a2c80078e81fd05,버거스타,오랜 만에 방문했는데 여전히 맛있네요. ^^,,2인세트(버거2+파스타1+감튀),25.11.29.토,1,1243378372,my5****,2,https://pup-review-phinf.pstatic.net/MjAyNTExMjlfMzAw/MDAxNzY0Mzg2NTU5MTg4.TWaSyZoStfJvcitOwvh9Z0CKS-vUKP8GChiNH4vA9q8g.QaDWUKBXNJ7Tta8P8ZJvAkM1XSwADiSpSDDvwVqk9yEg.JPEG/20251129_122111.jpg.jpg,images/1243378372_97_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 가성비가 좋아요, 친절해요, 아늑해요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (아이)",,
692827f14490785bc6c1a331,버거스타,"제일 맛있는 수제버거집!!!^^
골목맛집🍀🍀🍀🍀
추천합니다~~
연애할때와서 결혼 후에도 자주 찾아오게되네용~
감사합니당",,2인세트(버거2+파스타1+감튀),25.11.27.목,1,1243378372,hs4443,2,https://pup-review-phinf.pstatic.net/MjAyNTExMjdfMjQg/MDAxNzY0MjM5MzQyNTk4.I3jYroxtHcx8nnzt6xS32tdgJ47e_KqhaDw9RM2Behwg.cn17F8PC70sjK5dh_oI2-vAX0YXsUydM-rWcSuh_mOYg.JPEG/20251127_192649.jpg.jpg | https://pup-review-phinf.pstatic.net/MjAyNTExMjdfNTIg/MDAxNzY0MjM5MzQzMzM5.j2lv8Ul2uFYSyyP3fFoUbwg8nagXUZt0R7WmsBPX1CYg.znge7oB0HlrphjK87p4qZtmiApqx5ymjoQ9t7q-vf9wg.JPEG/20251127_192651.jpg.jpg?type=w1500_60_sharpen,images/1243378372_98_1.jpg | images/1243378372_98_0.jpg,2,"인테리어가 멋져요, 매장이 넓어요, 뷰가 좋아요, 혼밥하기 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
6926e2bed50246342665bc65,버거스타,버거 정말 부드럽고 간도 적당해서 맛있어요. 케찹 통 따로 주시는데 깔끔하게 관리되어 있고 일회용 쓰레기 안 나와서 너무 좋아요!,,버거스타 치즈버거,25.11.26.수,1,1243378372,야옹여융,1,https://pup-review-phinf.pstatic.net/MjAyNTExMjZfNTkg/MDAxNzY0MTU2MDkxMTMw.wP_qug0ns4kbUhsMnDXWexnyY2EMvA9tSmEghwW8K5og.ZiDGzvuv8VsdqXlQN9_EeckIyPwg8yDEJeLP3-4J7M0g.JPEG/F6BD8F94-63BC-4AD8-B49A-9BDBB79904BC.jpeg | https://pup-review-phinf.pstatic.net/MjAyNTExMjZfMTQz/MDAxNzY0MTU2MDkxMjA2.lAQOEx0omW85eP4ojcSBEY6pofpnucoBxNCIo_WLWxkg.am5U-GnbiHMoVXSfhEDXEUhUYD7n7sYLom_1GeuE280g.JPEG/342C7EC4-BBEF-4853-8863-450953FAC8AA.jpeg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNTExMjZfMTcg/MDAxNzY0MTU2MDkxMTQw.xdD5whIDf3DMsyF5rgP4XaTSuO_dz6aabruZV1h6MgYg.osEHUy24TVzJz94RADmLLXk28RBsell9ALX3ExM5bKcg.JPEG/DDB90096-23E0-4936-9D6A-5101CB8FCE8B.jpeg?type=w1500_60_sharpen,images/1243378372_99_2.jpg | images/1243378372_99_1.jpg | images/1243378372_99_0.jpg,3,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 고기 질이 좋아요, 혼밥하기 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69dcc4718b76c050c9c392ee,버거다이브,맛있어요!!,,더블 스매쉬 버거,4.13.월,1,2053841865,EeUuN,2,https://pup-review-phinf.pstatic.net/MjAyNjA0MTNfODMg/MDAxNzc2MDc1ODU5NzUx.i_3xbJJ-DduBGOdfEygjK82a13U6vofNsVU2Wl7qf6Ug.tleiaelLk9u_YFAcMkvHJri85c42sSekUJ2-7_Y0ab8g.JPEG/IMG_8772.jpeg,images/2053841865_0_0.jpg,1,음식이 맛있어요,"(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69dca03dd0024ed2b7dbb929,버거다이브,스매쉬해서 눌러 구운 패티 버거 처음 먹어봤는데 이게 감칠맛이 좋습니다. 비프칠리 치즈 프라이는 그냥 사이드가 아니라 메인급 비주얼+양이라 같이 시키면 배부르게드십니다. 영수증리뷰로 받은 치킨텐더는 kfc 치킨 한조각 보다 맛있습니다! 세트로 먹으니 든든하네요..! 너무 잘먹었습니다!,,스매쉬 버거 세트,4.13.월,1,2053841865,rkfmvk,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTNfNjEg/MDAxNzc2MDY2NjE5NzE3.NwdFyxyDpCSEUNGHkzoUst_MkAXBWbx7wSTHBnGwrfQg.pdSOhpWDWv3y6cVO_46_2DL7q79nOpZsjyP_iQWjfeAg.JPEG/20260413_162832.jpg.jpg,images/2053841865_1_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 잡내가 적어요, 혼밥하기 좋아요, 아늑해요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69dc81afabc9f0e18be433ce,버거다이브,버거번도 너무 푹신하니 맛있구 전체적으로 넘 맛있습니당!,,스매쉬 버거,4.13.월,0,2053841865,김범석150,1,,,0,"음식이 맛있어요, 양이 많아요, 인테리어가 멋져요, 매장이 넓어요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69dc81abc700ed7b27535f13,버거다이브,수제버거 처음인데 맛있어요!!🫰🏻🫰🏻,,통모짜렐라 치즈스틱,4.13.월,1,2053841865,띨띠리링,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTNfMTkx/MDAxNzc2MDU4NzkzMzYx.buItkmp349Tep7gLKnRz7Ms6X9UCumbn2pvcAWY8kvIg.nEMrSrrpRz9Df0L1tN2oVkoJRTUHxKiCwIaWFoY9Ds0g.JPEG/753325D3-D59F-4FDD-9319-B5D96D6E5754.jpeg,images/2053841865_3_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 고기 질이 좋아요, 친절해요, 인테리어가 멋져요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69dc740bcc9a00a4f4f2ebd4,버거다이브,맛있어요~~~~ 테이블 개별오더 더치페이도 가능해요!,,다이브 시그니처 버거,4.13.월,1,2053841865,클라우드백,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTNfMjY4/MDAxNzc2MDU1MzA1NTMz.kH52b7yeZP-COxINezcxDp6QSN6W2YNuLhSnGilA-a4g.SOUz5msIfPFG9dHyLuuxK98cxXyjC--zqbiiYjo0nI8g.JPEG/20260413_134115.jpg.jpg,images/2053841865_4_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 음악이 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (지인・동료)",,
69dc7c2fc8aef3576f4356d3,버거다이브,친절하시고 버거도 넘 맛있어요!,,다이브 시그니처 버거 세트,4.13.월,1,2053841865,꿀꿀7568,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTNfMjcg/MDAxNzc2MDU3Mzg5NzQw.DJc4HpVBE7dA8SAv_LFWxCkTxVdalsZXUpYXrekFLHAg.7npeHOnYMDEQOGYR8OixHwq8FGZm6UVnyktr_vyKVdwg.JPEG/A61581C7-0AF9-4CC0-84AD-63930B700B84.jpeg,images/2053841865_5_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 혼밥하기 좋아요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (친목), (친구)",,
69dc5e77d416419037d95669,버거다이브,JMT에요 회시 근처라 자주와요,,그린 버거 세트,4.13.월,1,2053841865,Yelm30,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTNfMTYz/MDAxNzc2MDQ5NzgyMzA1.7x21Ynk_tp9xSmRokyL_OfB_es5IIWHga3Zoll23og0g.WXVi4S8ry5vdqBMynPA8517gJP-LV3OGPOiFx_u7CjMg.JPEG/DC62AF14-508D-4E45-B449-3AA0D97331A5.jpeg,images/2053841865_6_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 음악이 좋아요, 대화하기 좋아요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (지인・동료)",,
69dc5e4e393adb9a1616f825,버거다이브,버거덕후 동료가 추천해줘서 왔어요!!! 쟌맛,,그린 버거 세트,4.13.월,0,2053841865,whynotblair,1,,,0,"음식이 맛있어요, 재료가 신선해요, 현지 맛에 가까워요, 컨셉이 독특해요, 인테리어가 멋져요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (지인・동료)",,
69dc59f62e64bae8ecc884cb,버거다이브,,,다이브 시그니처 버거,4.13.월,1,2053841865,Libertine85,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTNfMTk0/MDAxNzc2MDQ4NjI4OTQ3.wEPR2tUM8Z0VAiMUtDxdMNdGQSTIjxYFKViXRrEWNTUg.LTrEyOBmDANwXjpMSV8CmnXrO2KdpOEruqt0W2VuXDMg.JPEG/74B2DE2E-2687-4BFC-AD71-076B2009166A.jpeg,images/2053841865_8_0.jpg,1,"친절해요, 매장이 청결해요, 음식이 맛있어요, 가성비가 좋아요, 차분한 분위기예요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69db85a33b86e106c46907ab,버거다이브,햄버거 종류도 다양하고 다 한입씩 먹어보고 싶은 맛이에요 스파이시 코울슬로랑 치킨이랑 조합이 좋아요,,스매쉬 버거,4.12.일,0,2053841865,고요27,1,,,0,"음식이 맛있어요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69db8354921ffa7ba74ba5bb,버거다이브,지난번에 먹어보고 맛있어서 포장 해서 먹다가 또 방문했어요!! 새로운 버거도 도전했어요😮 통모짜 짱맛…💕,,통모짜렐라 치즈스틱,4.12.일,1,2053841865,미니7580,2,https://pup-review-phinf.pstatic.net/MjAyNjA0MTJfMTgy/MDAxNzc1OTkzNjgyNTQ3.OfEGFWN-xlUdrbWILOy091HHa3bA-C4IeF_I8sSKb2Eg.NcPgYQqbFBns8VDJXRZLKPGqsyoYfIZEsmNZ_0BnabEg.JPEG/FA04A501-C574-4D70-9702-917AA0FD8DFF.jpeg,images/2053841865_10_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69db72f0284194393063374d,버거다이브,버거가 빵이랑 패티가 전부 맛있어요 치킨맛집이라더니 그것도 사실이네요 맛집인정이요,,더블 스매쉬 버거 세트,4.12.일,1,2053841865,놀고싶은자작나무,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTJfOTgg/MDAxNzc1OTg5NDg2OTMx.-jXMtPygniVPrxnIptep2FYHvPPDg6SRotg1PPBnZ-4g.DJp5_Wv56ZElTTjcknjIREQFx7aycZ_SUoQtNJXizAMg.JPEG/20260412_192252.jpg.jpg,images/2053841865_11_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 메뉴 구성이 알차요, 고기 질이 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
